ASN;Info
AS2389;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2390;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2391;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2392;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2393;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2394;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2395;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2396;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2397;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2398;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2399;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2400;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2401;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2402;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2403;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2404;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2405;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2406;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2407;FR-ASNBLOCK2 FR-U-CAEN, EU
AS2408;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2409;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2410;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2411;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2412;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2413;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2414;FR-RENATER-LIMOUSIN Reseau Regional LIMOUSIN, EU
AS2415;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2416;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2417;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2418;FR-ASNBLOCK2 FR-MAN-SOPHIA-ANTIPOLIS, EU
AS2419;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2420;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2421;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2422;FR-RENATER-RAP Metropolitan Paris Academic Network, EU
AS2423;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2424;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2425;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2426;FR-RENATER-RUBIS RUBIS Metropolitan Area Network, EU
AS2427;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2428;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2429;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2430;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2431;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2432;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2433;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2434;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2435;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2436;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2437;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2438;FR-INRIA3 Institut National de Recherche en Informatique, EU
AS2439;FR-REMUS MAN of the Polytechnicum, EU
AS2440;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2441;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2442;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2443;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2444;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2445;FR-JTM-93 Reseau de Collecte du Nord-Est Francilien, EU
AS2446;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2447;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2448;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2449;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2450;CNES-Toulouse, EU
AS2451;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2452;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2453;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2454;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2455;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2456;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2457;FR-RAIMU-2 Reseau de collecte des Universites dAix Marseille, EU
AS2458;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2459;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2460;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2461;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2462;FR-U-ANGERS ASNBLOCK2, EU
AS2463;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2464;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2465;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2466;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2467;FR-INRIA4 Institut National de Recherche en Informatique, EU
AS2468;FR-ASNBLOCK2 INRIA-Rocquencourt, EU
AS2469;FR-DEMO-RENATER Reseau National de telecommunications pour la Technologie, EU
AS2470;FR-LAREUNION Ile de la Reunion Departement dOutre-Mer, EU
AS2471;FR-DOM-GUADELOUPE Iles de la Guadeloupe, EU
AS2472;FR-DOM-GUYANE Guyane Francaise, EU
AS2473;FR-CETP CETPUVSQ 78140 VELIZY, France, EU
AS2474;FR-RENATER-LOTHAIRE-METZ Reseau Regional Lothaire Metz, EU
AS2475;FR-RENATER-SRHD3 Reseau Regional Poitou Charentes, EU
AS2476;FR-IAS-MEDOC MEDOC Project, EU
AS2477;FR-RENATER Reseau National de telecommunications pour la Technologie, EU
AS2478;FR-RENATER-R3T2-SOPHIA Reseau Regional R3T2, EU
AS2479;FR-UNIVLM Universite du Maine - D.S.I., EU
AS2480;FR-LAS-MARSEILLE Laboratoire dAstronomie Spatiale, EU
AS2481;FR-INRIA-AS2481 INRIA, FR
AS2482;FR-IGN INSTITUT NATIONAL DE LINFORMATION GEOGRAPHIQUE ET FORESTIERE, FR
AS2483;NIC-FR-AS2483 AFNIC Association Francaise pour le Nommage Internet en Cooperation, FR
AS2484;NIC-FR-DNS-ANYCAST-AFNIC AFNIC Association Francaise pour le Nommage Internet en Cooperation, FR
AS2485;NIC-FR-SITES-SQY-TH3 AFNIC Association Francaise pour le Nommage Internet en Cooperation, FR
AS2486;NIC-FR-DNS-UNICAST-PARIS2 AFNIC Association Francaise pour le Nommage Internet en Cooperation, FR
AS2487;MOSCOW-HEP Institute for Theoretical & Experimental Physicis, EU
AS2488;IIASA-NET International Institute for Applied Systems Analysis, EU
AS2489;NETIOWA-AS, US
AS2490;MILNET-T20, US
AS2491;AS2491-ROGERS-COM, CA
AS2492;AS2492-ROGERS-COM, CA
AS2493;AS2493-ROGERS-COM, CA
AS2494;MUWNET MUWNET Autonomous System, AT
AS2495;KANREN, US
AS2496;UKANS, US
AS2497;IIJ Internet Initiative Japan Inc., JP
AS2498;JPNIC2BYTEASBLOCKAP Block of 32 AS numbers from AS2497 to AS2528, JP
AS2499;IPV4EXH-LAB Japan Network Information Center, JP
AS2500;WIDE-BB WIDE Project, JP
AS2501;UTNET The University of Tokyo, JP
AS2502;TRAIN The University of Tokyo, JP
AS2503;JPNIC2BYTEASBLOCKAP Block of 32 AS numbers from AS2497 to AS2528, JP
AS2504;NCA5 Kyoto University, JP
AS2505;HEPNET-J High Energy Accelerator Research Organization, KEK, JP
AS2506;SUPERCSI NTT WEST CHUGOKU CORPORATION, JP
AS2507;JPNIC2BYTEASBLOCKAP Block of 32 AS numbers from AS2497 to AS2528, JP
AS2508;KYUSHU-U Kyushu University, JP
AS2509;JPNIC2BYTEASBLOCKAP Block of 32 AS numbers from AS2497 to AS2528, JP
AS2510;INFOWEB FUJITSU LIMITED, JP
AS2511;CORE NTT, JP
AS2512;TCP-NET TCP Inc., JP
AS2513;JST Japan Science and Technology Agency, JP
AS2514;INFOSPHERE NTT PC Communications, Inc., JP
AS2515;JPNIC Japan Network Information Center, JP
AS2516;KDDI KDDI CORPORATION, JP
AS2517;JPNIC2BYTEASBLOCKAP Block of 32 AS numbers from AS2497 to AS2528, JP
AS2518;BIGLOBE BIGLOBE Inc., JP
AS2519;VECTANT ARTERIA Networks Corporation, JP
AS2520;JPNIC2BYTEASBLOCKAP Block of 32 AS numbers from AS2497 to AS2528, JP
AS2521;IDC2521 Yahoo Japan Corporation, JP
AS2522;PPP-EXP Japan Network Information Center, JP
AS2523;ITRC-NET JSPS 163rd Committee on Internet Technology, JP
AS2524;RIM EJWORKS CORPORATION, JP
AS2525;JPNIC2BYTEASBLOCKAP Block of 32 AS numbers from AS2497 to AS2528, JP
AS2526;HITNET Global Solution 2nd Office. IT Strategy & Digital Integration Division. Hitachi, Ltd., JP
AS2527;SO-NET Sony Network Communications Inc., JP
AS2528;JPNIC2BYTEASBLOCKAP Block of 32 AS numbers from AS2497 to AS2528, JP
AS2529;DEMON-INTERNET Vodafone Ltd, EU
AS2530;CIBA-AS Ciba CIBA-GEIGY AG TeleCommunication Services TCS, EU
AS2531;DNIC-AS-02531, US
AS2532;LOC, US
AS2533;HOU-METRO-AS, US
AS2534;ROCHE-RSN, US
AS2535;BP, US
AS2536;TCADA, US
AS2537;ERX-STATS-GOVTNZ New Zealand Department of Statistics, NZ
AS2538;IBM-PLP, US
AS2539;GLAXOSMITHKLINE, US
AS2540;INGRES-AS, US
AS2541;OPERATIUNI-SPECIALE OPERATIUNI SPECIALE, RO
AS2542;VOUGHT, US
AS2543;UCIMC-AS, US
AS2544;METRO-AS, US
AS2545;STRATHOST, US
AS2546;ARIADNE-T Ariadne-t Network, GR
AS2547;BMENET-AS Budapest University of Technology and Economics, EU
AS2548;ALGX-ATCW-AS, US
AS2549;Universidad de Guadalajara, MX
AS2550;STRATS, US
AS2551;RESERVED-IPADMIN, US
AS2552;WUSTL-ASN, US
AS2553;FSU-AS, US
AS2554;IDCF2554 IDC Frontier Inc., JP
AS2555;INTER-GRP-B, US
AS2556;INTER-GRP-C, US
AS2557;INTER-GRP-D, US
AS2558;CIWMBNET, US
AS2559;VISANET, US
AS2560;BOCA-AS, US
AS2561;EUN, EG
AS2562;TI-USINTL, US
AS2563;SCU-AS-KR Seoul Christain University, KR
AS2564;GLO, US
AS2565;QLOOP, US
AS2566;ISINM, US
AS2567;SLB-WESTERNGECO-AS, US
AS2568;DIGICOMTECH, CA
AS2569;IVPN-SPARK-NZ Spark New Zealand Trading Ltd, NZ
AS2570;TAS-SPARK-NZ Spark New Zealand Trading Ltd, NZ
AS2571;DHLNET, CZ
AS2572;MORENET, US
AS2573;QED-SYS, US
AS2574;TRS, US
AS2575;SRPNET, US
AS2576;DOT-AS, US
AS2577;DNIC-AS-02577, US
AS2578;DEMOS-AS Demos, Moscow, Russia, EU
AS2579;AS2579, US
AS2580;ASSEMBLY, US
AS2581;GAO, US
AS2582;CDE, US
AS2583;ADG-CASTLEACCESS, US
AS2584;CUMMINS, US
AS2585;OPTICTELECOM-AS, RU
AS2586;UNINET-AS Sopruse pst 145, EE
AS2587;FREE-NET-AS2587, RU
AS2588;LATNET-AS, LV
AS2589;WANSTOR, GB
AS2590;DTP-AS, PL
AS2591;-Reserved AS-, ZZ
AS2592;EGE-AS BITAM Campus Netw.Man.Grp., TR
AS2593;ASN-VSIX Galleria Spagna, 28 - 35127 Padova, IT
AS2594;ASN-CSI, IT
AS2595;CSP-AS, IT
AS2596;CSP-SCHOOLS-AS CSP - Innovazione nelle ICT, IT
AS2597;CCTLD-IT Via Moruzzi,1, IT
AS2598;CNR, IT
AS2599;PJSC Vimpelcom, RU
AS2600;Genel Md.Bilgi Teknolojileri, TR
AS2601;RADIOLINK-AS, UA
AS2602;RESTENA Reseau Teleinformatique de lEducation Nationale, LU
AS2603;NORDUNET, DK
AS2604;MHS-GRAZ, AT
AS2605;CESNET, CZ
AS2606;WIFIBER, ES
AS2607;SANET Slovak Academic Network, SK
AS2608;UK, GB
AS2609;TN-BB-AS Tunisia BackBone AS, TN
AS2611;BELNET, BE
AS2612;SITASYS, CH
AS2613;VAN_GULIK, CH
AS2614;ROEDUNET, RO
AS2615;BECHTEL, US
AS2616;DNIC-ASBLK-02616-02620, US
AS2617;DNIC-ASBLK-02616-02620, US
AS2618;DNIC-ASBLK-02616-02620, US
AS2619;DNIC-ASBLK-02616-02620, US
AS2620;DNIC-ASBLK-02616-02620, US
AS2621;DNIC-AS-02621, US
AS2622;DNIC-AS-02622, US
AS2623;DNIC-AS-02623, US
AS2624;DNIC-AS-02624, US
AS2625;DNIC-RAS-02625, US
AS2626;DNIC-AS-02626, US
AS2627;DNIC-AS-02627, US
AS2628;DNIC-AS-02628, US
AS2629;DNIC-RAS-02629, US
AS2630;DNIC-AS-02630, US
AS2631;DISCOVERY-AS, US
AS2632;DNIC-AS-02632, US
AS2633;NAS1-AS, US
AS2634;CELLCO-PART, US
AS2635;AUTOMATTIC, US
AS2636;LOUISVILLE-MSD-ASN-01, US
AS2637;GEORGIA-TECH, US
AS2638;CENTRO DE ADMINISTRACION NIC., NI
AS2639;ZOHO-AS, US
AS2640;AMESLAB-AS, US
AS2641;TSRI-AS, US
AS2642;LEG-CA-GOV, US
AS2643;IHEP-SU IHEP-SU AS, EU
AS2644;SMARTS-AS, US
AS2645;ASN-CAVENET, US
AS2646;CONEXANT, US
AS2647;SITA, BE
AS2648;NOAA-BOULDER, US
AS2649;COGENT-2649, US
AS2650;EOP_GATEKEEPER, US
AS2651;CDAGOVN, CA
AS2652;CDAGOVN, CA
AS2653;CDAGOVN, CA
AS2654;CDAGOVN, CA
AS2655;CDAGOVN, CA
AS2656;CDAGOVN, CA
AS2657;CDAGOVN, CA
AS2658;CDAGOVN, CA
AS2659;CDAGOVN, CA
AS2660;CDAGOVN, CA
AS2661;CDAGOVN, CA
AS2662;CDAGOVN, CA
AS2663;CDAGOVN, CA
AS2664;CDAGOVN, CA
AS2665;CDAGOVN, CA
AS2666;CDAGOVN, CA
AS2667;CDAGOVN, CA
AS2668;CDAGOVN, CA
AS2669;CDAGOVN, CA
AS2670;CDAGOVN, CA
AS2671;CDAGOVN, CA
AS2672;CDAGOVN, CA
AS2673;CDAGOVN, CA
AS2674;CDAGOVN, CA
AS2675;CDAGOVN, CA
AS2676;CDAGOVN, CA
AS2677;CDAGOVN, CA
AS2678;CDAGOVN, CA
AS2679;CDAGOVN, CA
AS2680;CDAGOVN, CA
AS2681;CDAGOVN, CA
AS2682;CDAGOVN, CA
AS2683;RADIO-MSU MSU, EU
AS2684;NET-ASSEMBLY-CA-GOV, US
AS2685;ATGS-MMD-AS, US
AS2686;ATGS-MMD-AS, US
AS2687;ATGS-MMD-AS, US
AS2688;ATGS-MMD-AS, US
AS2689;ATGS-MMD-AS, US
AS2690;ATGS-MMD-AS, US
AS2691;ATGS-MMD-AS, US
AS2692;ATGS-MMD-AS, US
AS2693;ATGS-MMD-AS, US
AS2694;ATGS-MMD-AS, US
AS2695;RJRT01-TOB1, US
AS2696;IREN-AS, US
AS2697;ERX-ERNET-AS Education and Research Network, IN
AS2698;IASTATE-AS, US
AS2699;AINET-AS2699, US
AS2700;CLARIS-CORP, US
AS2701;KSU-NET, US
AS2702;INTERSERVE, US
AS2703;DATAPR-3, US
AS2704;HOOKUP-NET-A, CA
AS2705;BJCHE-1, US
AS2706;HKBNES-AS-AP HKBN Enterprise Solutions HK Limited, HK
AS2707;FIRSTCOMM-AS1, US
AS2708;Universidad de Guanajuato, MX
AS2709;AOS-AS, US
AS2710;CGI, CA
AS2711;SPIRITTEL-AS, US
AS2712;LGC, US
AS2713;INTERSPIN SoftBank Corp., JP
AS2714;GSA-GOV, US
AS2715;Fundacao Carlos Chagas Filho de Amparo a Pesquisa, BR
AS2716;Universidade Federal do Rio Grande do Sul, BR
AS2717;CUMMINS-AS1, US
AS2718;APSCN-AR, US
AS2719;PIXEL8, US
AS2720;PARKE-38, US
AS2721;SCLR, US
AS2722;C-LIGHT, US
AS2723;ENDURANCE, US
AS2724;FAC-AS, US
AS2725;BES-NET, US
AS2726;AS-WEBFORMIX, US
AS2727;GEPB2009, US
AS2728;GIGSOUTH, US
AS2729;TOPICA-LA, US
AS2730;WINKY-AS, US
AS2731;HORIZONTELCOM, US
AS2732;VALLIANT-TEL, US
AS2733;ADDREX, US
AS2734;CORESITE, US
AS2735;EASTE-46-AS, CA
AS2736;-Reserved AS-, ZZ
AS2737;ING-AMERICAS-WHOLESALE, US
AS2738;AS-SHIELDS-COM, US
AS2739;Facultad de Ingenieria, MX
AS2740;CARIBCABLE, AI
AS2741;DNIC-AS-02741, US
AS2742;TASDAC-LAFB, US
AS2743;AFIWC01, US
AS2744;DNIC-AS-02744, US
AS2745;DNIC-AS-02745, US
AS2746;DNIC-AS-02746, US
AS2747;AF-PROTE, US
AS2748;DNIC-AS-02748, US
AS2749;DNIC-AS-02749, US
AS2750;CTNOSC-ASN-2750, US
AS2751;ATT-PARADYNE, US
AS2752;THOMSONCA-AS, US
AS2753;LARSECOM, US
AS2754;EPNG-AS, US
AS2755;SJHMC_CHW, US
AS2756;ERX-EYAU-O Ernst & Young, NZ
AS2757;MCI-NETA, US
AS2758;MCI-NETB, US
AS2759;MCI-NETC, US
AS2760;MCI-NETD, US
AS2761;MCI-NETE, US
AS2762;-Reserved AS-, ZZ
AS2763;ASN1, US
AS2764;AAPT AAPT Limited, AU
AS2765;CONNECTED, US
AS2766;GlasNet, Computer Network User Association 4 Sadovaya-Chernogriazskaya, 16 Room Moscow, 107078, RU
AS2767;ALLST-2767, CA
AS2768;ERIE-COUNTY, US
AS2769;NEBRASKA, US
AS2770;TDHS-WEL-NET, US
AS2771;TRW-HSV, US
AS2772;CITICTEL-CPC-AS2772 CITIC Telecom International CPC Limited, HK
AS2773;DTAG-IOT, DE
AS2774;DBP, DE
AS2775;DBP, DE
AS2776;T-SYSTEMS-TELEKOM-IT, DE
AS2777;DBP, DE
AS2778;DBP, DE
AS2779;DBP, DE
AS2780;DBP, DE
AS2781;DBP, DE
AS2782;DBP, DE
AS2783;DBP, DE
AS2784;DBP, DE
AS2785;DBP, DE
AS2786;DBP, DE
AS2787;DBP, DE
AS2788;DBP, DE
AS2789;DBP, DE
AS2790;DBP, DE
AS2791;DBP, DE
AS2792;TERASTREAM-AS TeraStream, DE
AS2799;Polismyndigheten, SE
AS2818;BBC BBC Internet Services, UK, GB
AS2819;GTSCZ T-Mobile Czech Republic a.s., CZ
AS2821;PL-MAXNET-AS, PL
AS2822;Verizon Belgium Luxembourg, DE
AS2823;ERX-BT-AU-1 Bankers Trust, AU
AS2824;DB-NA-1, US
AS2825;DB-NA-2, US
AS2826;GDC4S-PACIFIC, US
AS2827;KH-AS, US
AS2828;XO-AS15, US
AS2829;I-LINK, US
AS2830;VERIZON-DUAL-HOMED-CUSTOMERS, NL
AS2831;LTUNET, SE
AS2832;AS-SUNET-TESTBED, SE
AS2833;SUNET-UMU, SE
AS2834;UUNET, SE
AS2835;AS-SUNET-TESTBED, SE
AS2836;BAGNET DSL provider in Kristinehamn, SE
AS2837;SUNET-KI, SE
AS2838;SUNT, SE
AS2839;Kungliga Tekniska Hogskolan, SE
AS2840;GSIX, SE
AS2841;CHALMERS, SE
AS2842;Goteborgs Universitet, SE
AS2843;LIUNET, SE
AS2844;AS-SUNET-TESTBED, SE
AS2845;Lund University, SE
AS2846;Lund University, SE
AS2847;LITNET, LT
AS2848;MSU Vorobjovy Gory, Moscow, Russia, RU
AS2850;UNIVERSITY-COLLEGE-DUBLIN, IE
AS2851;CENTRALIX, DE
AS2852;CESNET2, CZ
AS2854;ROSPRINT-AS, RU
AS2855;BTRADIANZPARIS Radianz Datacentre Paris, GB
AS2856;BT-UK-AS BTnet UK Regional network, GB
AS2857;RLP-NET, DE
AS2858;former EUnet Test AS, NL
AS2859;RESILANS-LAB, SE
AS2860;NOS_COMUNICACOES, PT
AS2861;Udo Steinegger, DE
AS2863;SPRITELINK, SE
AS2864;ALJASKA-AS, UA
AS2865;EVRY-ONE-NET Uppsala, Sweden, SE
AS2866;SuperJANET SMDS route servers, GB
AS2867;SuperJANET SMDS route servers, GB
AS2868;SuperJANET SMDS route servers, GB
AS2869;-Reserved AS-, ZZ
AS2870;SuperJANET SMDS - BL, GB
AS2871;DOSTAL, AT
AS2872;NCTY, TR
AS2873;TIBUS-CLOUD TIBUS Cloud Services, GB
AS2874;ORANGE-BUSINESS-SERVICES-NORDICS, US
AS2875;JINR-AS JINRHEPNET, RU
AS2876;AS_G-ENTERPRISES, EE
AS2877;LSC-AS, LV
AS2878;ULRT-AS, RU
AS2880;NIIT, US
AS2881;RHGC-AS, US
AS2882;MERIT-AS-26, US
AS2883;MERIT-AS-27, US
AS2884;-Reserved AS-, ZZ
AS2885;MERIT-AS-28, US
AS2886;EC-813-2886, US
AS2887;RRM-ASN, US
AS2888;MCI-AREA-1, US
AS2889;MCI-AREA-2, US
AS2890;MCI-AREA-3, US
AS2891;MCI-AREA-4, US
AS2892;MCI-AREA-5, US
AS2893;CLI-NET, US
AS2894;CALIF-DWR, US
AS2895;FREE-NET-AS FREEnet, RU
AS2896;ANGELVA, US
AS2897;GEORGIA-1, US
AS2898;GEORGIA-1S, US
AS2899;SPRO-NET, US
AS2900;WN-AZ-AS, US
AS2901;OGT-AS, US
AS2902;WN-WY-AS, US
AS2903;MORIC, US
AS2904;Universidad Autonoma De Ciudad Juarez, MX
AS2905;TICSA-ASN, ZA
AS2906;AS-SSI, US
AS2907;SINET-AS Research Organization of Information and Systems, National Institute of Informatics, JP
AS2908;CITI1, US
AS2909;CITI2, US
AS2910;CITI3, US
AS2911;CITI4, US
AS2912;CITI5, US
AS2913;CITI6, US
AS2914;NTT-LTD-2914, US
AS2915;SPIN SoftBank Corp., JP
AS2916;CYBER-AS, US
AS2917;AS2917, FR
AS2918;ERCNET, US
AS2919;DIRECTV, CA
AS2920;LACOE, US
AS2921;SAS-SDD Scandinavian Airlines Data Denmark Inc., EU
AS2922;CRSS, US
AS2923;AS-TIAA-NET, US
AS2924;EQUIFAX-NS, US
AS2925;ERX-FIS Freightways Information Services Ltd., NZ
AS2926;ERX-DB-2 Dominion Breweries Ltd., NZ
AS2927;ZONE-NET1, US
AS2928;COAT, US
AS2929;SUN-RM, US
AS2930;NASCA-AS, US
AS2931;BIS, US
AS2932;NEDI-GIS, US
AS2933;NETNODE, US
AS2934;TXASHLTH, US
AS2935;CDOLNET-GOV, US
AS2936;NERSC, US
AS2937;NERSC, US
AS2938;SPRINT-MRN, US
AS2939;SCAROLINA-AS, US
AS2940;NET-UEN-UTAH, US
AS2941;ONEPA-DUFVA, US
AS2942;SPRINT-MRN-BLOCK, US
AS2943;SPRINT-MRN-BLOCK, US
AS2944;SPRINT-MRN-BLOCK, US
AS2945;SPRINT-MRN-BLOCK, US
AS2946;SPRINT-MRN-BLOCK, US
AS2947;SPRINT-MRN-BLOCK, US
AS2948;SPRINT-MRN-BLOCK, US
AS2949;SPRINT-MRN-BLOCK, US
AS2950;SPRINT-MRN-BLOCK, US
AS2951;SPRINT-MRN-BLOCK, US
AS2952;SPRINT-MRN-BLOCK, US
AS2953;SPRINT-MRN-BLOCK, US
AS2954;SPRINT-MRN-BLOCK, US
AS2955;SPRINT-MRN-BLOCK, US
AS2956;SPRINT-MRN-BLOCK, US
AS2957;SPRINT-MRN-BLOCK, US
AS2958;SPRINT-MRN-BLOCK, US
AS2959;SPRINT-MRN-BLOCK, US
AS2960;SPRINT-MRN-BLOCK, US
AS2961;SPRINT-MRN-BLOCK, US
AS2962;SPRINT-MRN-BLOCK, US
AS2963;SPRINT-MRN-BLOCK, US
AS2964;SPRINT-MRN-BLOCK, US
AS2965;SPRINT-MRN-BLOCK, US
AS2966;SPRINT-MRN-BLOCK, US
AS2967;SPRINT-MRN-BLOCK, US
AS2968;SPRINT-MRN-BLOCK, US
AS2969;SPRINT-MRN-BLOCK, US
AS2970;SPRINT-MRN-BLOCK, US
AS2971;SPRINT-MRN-BLOCK, US
AS2972;SPRINT-MRN-BLOCK, US
AS2973;SPRINT-MRN-BLOCK, US
AS2974;SPRINT-MRN-BLOCK, US
AS2975;SPRINT-MRN-BLOCK, US
AS2976;SPRINT-MRN-BLOCK, US
AS2977;SPRINT-MRN-BLOCK, US
AS2978;SPRINT-MRN-BLOCK, US
AS2979;SPRINT-MRN-BLOCK, US
AS2980;SPRINT-MRN-BLOCK, US
AS2981;SPRINT-MRN-BLOCK, US
AS2982;SPRINT-MRN-BLOCK, US
AS2983;SPRINT-MRN-BLOCK, US
AS2984;SPRINT-MRN-BLOCK, US
AS2985;SPRINT-MRN-BLOCK, US
AS2986;SPRINT-MRN-BLOCK, US
AS2987;SPRINT-MRN-BLOCK, US
AS2988;SPRINT-MRN-BLOCK, US
AS2989;SPRINT-MRN-BLOCK, US
AS2990;SPRINT-MRN-BLOCK, US
AS2991;SPRINT-MRN-BLOCK, US
AS2992;SPRINT-MRN-BLOCK, US
AS2993;SPRINT-MRN-BLOCK, US
AS2994;SPRINT-MRN-BLOCK, US
AS2995;SPRINT-MRN-BLOCK, US
AS2996;SPRINT-MRN-BLOCK, US
AS2997;SPRINT-MRN-BLOCK, US
AS2998;SPRINT-MRN-BLOCK, US
AS2999;SPRINT-MRN-BLOCK, US
AS3000;SPRINT-MRN-BLOCK, US
AS3001;SPRINT-MRN-BLOCK, US
AS3002;SPRINT-MRN-BLOCK, US
AS3003;SPRINT-MRN-BLOCK, US
AS3004;SPRINT-MRN-BLOCK, US
AS3005;SPRINT-MRN-BLOCK, US
AS3006;SPRINT-MRN-BLOCK, US
AS3007;SPRINT-MRN-BLOCK, US
AS3008;SPRINT-MRN-BLOCK, US
AS3009;SPRINT-MRN-BLOCK, US
AS3010;SPRINT-MRN-BLOCK, US
AS3011;SPRINT-MRN-BLOCK, US
AS3012;SPRINT-MRN-BLOCK, US
AS3013;SPRINT-MRN-BLOCK, US
AS3014;SPRINT-MRN-BLOCK, US
AS3015;SPRINT-MRN-BLOCK, US
AS3016;SPRINT-MRN-BLOCK, US
AS3017;SPRINT-MRN-BLOCK, US
AS3018;SPRINT-MRN-BLOCK, US
AS3019;SPRINT-MRN-BLOCK, US
AS3020;SPRINT-MRN-BLOCK, US
AS3021;SPRINT-MRN-BLOCK, US
AS3022;SPRINT-MRN-BLOCK, US
AS3023;SPRINT-MRN-BLOCK, US
AS3024;SPRINT-MRN-BLOCK, US
AS3025;SPRINT-MRN-BLOCK, US
AS3026;SPRINT-MRN-BLOCK, US
AS3027;SPRINT-MRN-BLOCK, US
AS3028;SPRINT-MRN-BLOCK, US
AS3029;SPRINT-MRN-BLOCK, US
AS3030;SPRINT-MRN-BLOCK, US
AS3031;SPRINT-MRN-BLOCK, US
AS3032;SPRINT-MRN-BLOCK, US
AS3033;SPRINT-MRN-BLOCK, US
AS3034;SPRINT-MRN-BLOCK, US
AS3035;SPRINT-MRN-BLOCK, US
AS3036;SPRINT-MRN-BLOCK, US
AS3037;SPRINT-MRN-BLOCK, US
AS3038;SPRINT-MRN-BLOCK, US
AS3039;SPRINT-MRN-BLOCK, US
AS3040;SPRINT-MRN-BLOCK, US
AS3041;SPRINT-MRN-BLOCK, US
AS3042;LACHMAN-ASN, US
AS3043;IMS, US
AS3044;RICE-AS3044, US
AS3045;RICE-AS3045, US
AS3046;RICE-AS3046, US
